Postcode,Latitude,Longitude
BH23 5,50.744,-1.70625
BH23 6,50.7721,-1.82455
BH23 7,50.7559,-1.76192
BH23 8,50.7793,-1.73999
BH23 9,50.7351,-1.77741
BH24 1,50.8498,-1.78243
BH24 2,50.8348,-1.83001
BH24 3,50.8525,-1.77519
BH24 4,50.832,-1.70673
BH24 9,50.8601,-1.78671
BH25 5,50.7606,-1.65404
BH25 6,50.7517,-1.65763
BH25 7,50.7417,-1.66684
BH25 9,50.752,-1.65486
BH31 6,50.8745,-1.87162
BH31 7,50.8791,-1.87149
BH31 9,50.8684,-1.85135
BL0 0,53.656,-2.30742
BL0 9,53.635,-2.32217
BL1 1,53.579,-2.4277
BL1 2,53.5836,-2.43161
BL1 3,53.5899,-2.44066
BL1 4,53.5817,-2.44835
BL1 5,53.5856,-2.46939
BL1 6,53.5953,-2.45128
BL1 7,53.6058,-2.44212
BL1 8,53.5956,-2.43049
BL1 9,53.5876,-2.42592
BL2 1,53.575,-2.41817
BL2 2,53.5867,-2.41232
BL2 3,53.6004,-2.39859
BL2 4,53.6035,-2.39076
BL2 5,53.5875,-2.37972
BL2 6,53.578,-2.38905
BL3 1,53.5643,-2.37778
BL3 2,53.5641,-2.41931
BL3 3,53.5616,-2.44667
BL3 4,53.5664,-2.46532
BL3 5,53.5721,-2.44627
BL3 6,53.5696,-2.43373
BL4 0,53.5503,-2.42565
BL4 4,53.5634,-2.46584
BL4 7,53.5522,-2.40206
BL4 8,53.5415,-2.38132
BL4 9,53.5445,-2.40254
BL5 1,53.551,-2.47658
BL5 2,53.5446,-2.52703
BL5 3,53.5577,-2.52201
BL6 4,53.5781,-2.51082
BL6 5,53.5932,-2.56692
BL6 6,53.5927,-2.53028
BL6 7,53.6019,-2.54775
BL6 9,53.5882,-2.53892
BL7 0,53.644,-2.40003
BL7 8,53.6386,-2.49037
BL7 9,53.6181,-2.42868
BL8 1,53.6019,-2.31536
BL8 2,53.5904,-2.32426
BL8 3,53.6077,-2.33927
BL8 4,53.6256,-2.33925
BL8 9,53.5924,-2.30942
BL9 0,53.5919,-2.29782
BL9 5,53.6126,-2.30096
BL9 6,53.6061,-2.28434
BL9 7,53.5953,-2.27375
BL9 8,53.5677,-2.2836
BL9 9,53.58,-2.29548
BL11 1,53.5723,-2.42538
BL78 1,53.5578,-2.40545
BL78 7,53.584,-2.42755
BN1 1,50.8236,-0.140371
BN1 2,50.8239,-0.148325
BN1 3,50.8274,-0.144925
BN1 4,50.8298,-0.138746
BN1 5,50.8438,-0.154168
BN1 6,50.8398,-0.143525
BN1 7,50.8421,-0.130401
BN1 8,50.8589,-0.14084
BN1 9,50.8589,-0.10225
BN2 0,50.8242,-0.128925
BN2 1,50.8216,-0.130223
BN2 2,50.8262,-0.126691
BN2 3,50.8323,-0.12901
BN2 4,50.8423,-0.113144
BN2 5,50.8214,-0.110593
BN2 6,50.8304,-0.0694051
BN2 7,50.8083,-0.0602394
BN2 8,50.8053,-0.0402202
BN2 9,50.8278,-0.130366
BN3 1,50.8293,-0.159879
BN3 2,50.8283,-0.170421
BN3 3,50.8321,-0.169444
BN3 4,50.83,-0.189847
BN3 5,50.834,-0.184491
BN3 6,50.8411,-0.167424
BN3 7,50.8401,-0.185175
BN3 8,50.8472,-0.192706
BN4 1,50.8333,-0.213946
BN4 2,50.8465,-0.221275
BN4 3,50.8913,-0.323509
BN4 4,50.837,-0.235667
BN4 5,50.8344,-0.275977
BN4 6,50.8377,-0.258007
BN4 7,50.8958,-0.18965
BN5 0,50.9162,-0.264585
BN5 9,50.9262,-0.268878
BN6 0,50.9242,-0.142174
BN6 6,50.8306,0.267771
BN6 8,50.9246,-0.130884
BN6 9,50.935,-0.174635
BN7 1,50.8742,0.00249341
BN7 2,50.8772,0.0123891
BN7 3,50.8862,-0.0237944
BN7 9,50.8783,0.0154099
BN8 4,50.948,-0.00342978
BN8 5,50.8999,0.0490864
BN8 6,50.8879,0.115615
BN9 0,50.8002,0.0580029
BN9 1,50.7938,0.0473701
BN9 7,50.7974,-0.00917676
BN9 8,50.7929,0.00837942
BN9 9,50.7925,0.0442691
BN10 7,50.7981,-0.00672547
BN10 8,50.7934,0.00908426
BN10 9,50.7945,0.004134
BN11 1,50.8144,-0.372898
BN11 2,50.8161,-0.356611
BN11 3,50.8103,-0.377247
BN11 4,50.8146,-0.384005
BN11 5,50.8123,-0.394241
BN11 9,50.8141,-0.370912
BN12 4,50.812,-0.416406
BN12 5,50.8111,-0.442971
BN12 6,50.8201,-0.426188
BN12 9,50.8143,-0.42308
BN13 1,50.8223,-0.394734
BN13 2,50.8315,-0.40348
BN13 3,50.8358,-0.417856
BN14 0,50.854,-0.398174
BN14 7,50.8226,-0.383141
BN14 8,50.8223,-0.366327
BN14 9,50.83,-0.375553
BN15 0,50.8367,-0.329576
BN15 5,50.8281,-0.322234
BN15 8,50.8241,-0.320131
BN15 9,50.8305,-0.326744
BN16 1,50.8117,-0.481464
BN16 2,50.8079,-0.507187
BN16 3,50.8153,-0.504858
BN16 4,50.8273,-0.484856
BN16 9,50.8178,-0.515638
BN17 5,50.8088,-0.541897
BN17 6,50.8156,-0.526907
BN17 7,50.8205,-0.54467
BN18 0,50.8389,-0.606042
BN18 1,,
BN18 8,50.8542,-0.55292
BN18 9,50.8598,-0.549811
BN20 0,50.763,0.21566
BN20 7,50.7598,0.27108
BN20 8,50.7763,0.256828
BN20 9,50.7991,0.250825
BN21 1,50.7743,0.267103
BN21 2,50.779,0.271468
BN21 3,50.7697,0.285372
BN21 4,50.7677,0.269766
BN21 9,50.7693,0.278684
BN22 0,50.8009,0.263193
BN22 7,50.7775,0.300562
BN22 8,50.7776,0.291695
BN22 9,50.7973,0.278594
BN23 5,50.7961,0.327427
BN23 6,50.7908,0.313941
BN23 7,50.8007,0.311487
BN23 8,50.8094,0.299481
BN24 5,50.8182,0.307242
BN24 6,50.8145,0.354483
BN24 9,50.8126,0.322544
BN25 1,50.7713,0.103541
BN25 2,50.7805,0.0937033
BN25 3,50.7792,0.117367
BN25 4,50.7718,0.122256
BN25 9,50.7716,0.100801
BN26 5,50.8143,0.214901
BN26 6,50.8279,0.231585
BN26 9,50.8234,0.244818
BN27 1,50.8711,0.267393
BN27 2,50.8597,0.264407
BN27 3,50.8665,0.23558
BN27 4,50.8885,0.29332
BN27 9,50.8635,0.258295
BN41 1,50.8338,-0.213305
BN41 2,50.8451,-0.218684
BN41 4,,
BN41 9,50.8321,-0.207546
BN42 4,50.8368,-0.232027
BN43 5,50.8344,-0.273626
BN43 6,50.8377,-0.258474
BN43 9,50.8336,-0.272341
BN44 3,50.8929,-0.318824
BN44 4,50.8313,-0.240596
BN45 7,50.8884,-0.183358
BN50 8,50.8255,-0.14069
BN50 9,50.8262,-0.140804
BN51 9,50.8048,-0.0586694
BN52 9,50.8338,-0.168066
BN88 1,50.8271,-0.14077
BN88 3,50.8263,-0.140818
BN88 4,50.8263,-0.140818
BN91 9,,
BN95 1,,
BN99 3,50.8155,-0.378078
BN99 4,50.8254,-0.428286
BN99 6,50.8183,-0.390033
BN99 8,50.8236,-0.336652
BN99 9,50.8254,-0.330158
BR1 1,51.4052,0.0155396
BR1 2,51.4027,0.0400152
BR1 3,51.4092,0.0189309
BR1 4,51.4175,0.00817121
BR1 5,51.4245,0.0114032
BR1 9,51.4079,0.0177588
BR2 0,51.4024,0.00546775
BR2 6,51.3653,0.0311834
BR2 7,51.3828,0.0128247
BR2 8,51.3851,0.042044
BR2 9,51.3961,0.0253445
BR3 1,51.411,-0.0340824
BR3 2,51.4068,-0.0158392
BR3 3,51.3955,-0.0331606
BR3 4,51.403,-0.0451903
BR3 5,51.4082,-0.0223975
BR3 6,51.4,-0.0218066
BR3 9,51.3967,-0.04785
BR4 0,51.3794,-0.0116046
BR4 4,51.3757,-0.0139291
BR4 9,51.3718,-0.00770817
BR5 1,51.385,0.0819597
BR5 2,51.3943,0.101662
BR5 3,51.3957,0.112316
BR5 4,51.3803,0.115571
BR6 0,51.3778,0.098388
BR6 1,51.3768,0.0991414
BR6 6,51.3583,0.0969592
BR6 7,51.3564,0.0904415
BR6 8,51.3729,0.075987
BR6 9,51.3673,0.0963878
BR7 5,51.4104,0.0549695
BR7 6,51.4136,0.0690284
BR7 9,51.4082,0.0175843
BR8 6,51.3669,0.05425
BR8 7,51.4026,0.174342
BR8 8,51.3902,0.17591
BR8 9,51.3959,0.175197
BR98 3,,
BS0 1,51.3439,-2.95702
BS1 1,51.4532,-2.59329
BS1 2,51.4563,-2.59358
BS1 3,51.459,-2.58925
BS1 4,51.4517,-2.59588
BS1 5,51.4531,-2.60196
BS1 6,51.4497,-2.59184
BS1 9,51.4574,-2.57892
BS2 0,51.4524,-2.57585
BS2 2,51.4587,-2.57523
BS2 8,51.4614,-2.59096
BS2 9,51.4653,-2.57858
BS3 1,51.4431,-2.60636
BS3 2,51.4361,-2.62114
BS3 3,51.4375,-2.60678
BS3 4,51.441,-2.59116
BS3 5,51.4335,-2.59438
BS3 9,51.4389,-2.60123
BS4 1,51.4253,-2.58788
BS4 2,51.4351,-2.57026
BS4 3,51.4416,-2.5608
BS4 4,51.4436,-2.54322
BS4 5,51.4307,-2.54392
BS4 9,51.446,-2.58336
BS5 0,51.4616,-2.56998
BS5 5,51.4635,-2.55668
BS5 6,51.4702,-2.56016
BS5 7,51.4647,-2.53913
BS5 8,51.4558,-2.53456
BS5 9,51.4577,-2.55883
BS6 5,51.4675,-2.58858
BS6 6,51.4679,-2.60614
BS6 7,51.4768,-2.60566
BS6 9,51.468,-2.58979
BS7 0,51.4966,-2.57784
BS7 8,51.4791,-2.59214
BS7 9,51.4828,-2.57693
BS8 1,51.4568,-2.60813
BS8 2,51.465,-2.61329
BS8 3,51.457,-2.6419
BS8 4,51.4525,-2.61873
BS8 9,51.4545,-2.61359
BS9 0,51.494,-2.61916
BS9 1,51.4813,-2.63217
BS9 2,51.4908,-2.64107
BS9 3,51.4921,-2.62125
BS9 4,51.4892,-2.60802
BS10 5,51.4976,-2.59892
BS10 6,51.5068,-2.60645
BS10 7,51.5109,-2.62557
BS11 0,51.5003,-2.66571
BS11 1,51.4997,-2.69575
BS11 8,51.5085,-2.68508
BS11 9,51.4959,-2.68816
BS12 0,51.5402,-2.54813
BS12 1,51.6174,-2.52871
BS12 2,51.5975,-2.52274
BS12 3,51.5688,-2.62201
BS12 4,51.5531,-2.56867
BS12 5,51.5324,-2.58152
BS12 6,51.5238,-2.55246
BS12 7,51.5093,-2.56967
BS12 8,51.5268,-2.54363
BS12 9,51.5381,-2.55762
BS13 0,51.4057,-2.59703
BS13 7,51.4206,-2.61282
BS13 8,51.4123,-2.62537
BS13 9,51.4086,-2.61154
BS14 0,51.4085,-2.57222
BS14 8,51.4145,-2.54651
BS14 9,51.4176,-2.5655
BS15 0,51.4613,-2.50581
BS15 1,51.466,-2.51435
BS15 2,51.4576,-2.50338
BS15 3,51.4464,-2.51502
BS15 4,51.4665,-2.4949
BS15 5,51.4517,-2.46203
BS15 6,51.436,-2.47619
BS15 7,51.4449,-2.49307
BS15 8,51.4585,-2.51219
BS15 9,51.4568,-2.49828
BS16 0,51.4785,-2.52672
BS16 1,51.4927,-2.53748
BS16 2,51.4842,-2.52646
BS16 3,51.4762,-2.5314
BS16 4,51.4763,-2.51349
BS16 5,51.483,-2.50861
BS16 6,51.4947,-2.50171
BS16 7,51.4918,-2.48474
BS16 9,51.4836,-2.47478
BS17 1,51.5294,-2.49373
BS17 2,51.5283,-2.47468
BS17 3,51.4857,-2.46558
BS17 4,51.5312,-2.42057
BS17 5,51.5485,-2.42255
BS17 6,51.5372,-2.38435
BS18 1,51.4092,-2.49132
BS18 2,51.4105,-2.50739
BS18 3,51.4017,-2.45951
BS18 4,51.352,-2.55499
BS18 5,51.3106,-2.51771
BS18 6,51.3153,-2.6712
BS18 7,51.3586,-2.74716
BS18 8,51.3716,-2.63765
BS18 9,51.4309,-2.65959
BS19 1,51.4363,-2.7439
BS19 2,51.4286,-2.76385
BS19 3,51.4104,-2.7271
BS19 4,51.389,-2.81416
BS19 5,51.3536,-2.81072
BS20 0,51.4787,-2.68948
BS20 1,51.4826,-2.76918
BS20 6,51.4807,-2.77283
BS20 7,51.4837,-2.75553
BS20 8,51.4777,-2.79074
BS20 9,51.4805,-2.76207
BS21 5,51.4294,-2.85404
BS21 6,51.433,-2.84565
BS21 7,51.441,-2.85542
BS21 9,51.4401,-2.85751
BS22 0,51.364,-2.91631
BS22 6,51.3594,-2.92283
BS22 7,51.3653,-2.91452
BS22 8,51.3519,-2.94166
BS22 9,51.3627,-2.94127
BS23 1,51.3459,-2.9746
BS23 2,51.3525,-2.9738
BS23 3,51.3417,-2.96276
BS23 4,51.3304,-2.97486
BS23 9,51.3445,-2.96154
BS24 0,51.3002,-2.94853
BS24 6,51.3408,-2.8731
BS24 7,51.3472,-2.91681
BS24 8,51.3349,-2.92798
BS24 9,51.3257,-2.95012
BS25 1,51.3159,-2.82841
BS25 5,51.3325,-2.82133
BS25 9,51.3213,-2.83407
BS26 2,51.2803,-2.85115
BS27 3,51.2723,-2.77206
BS27 9,51.2751,-2.77823
BS28 4,51.2273,-2.81527
BS29 6,51.3298,-2.87309
BS30 5,51.456,-2.45024
BS30 6,51.4341,-2.47136
BS30 7,51.4469,-2.49495
BS30 8,51.4499,-2.48251
BS30 9,51.4416,-2.48698
BS31 1,51.4094,-2.49289
BS31 2,51.4115,-2.50647
BS31 3,51.4026,-2.46233
BS31 9,51.4156,-2.49892
BS32 0,51.5375,-2.55323
BS32 4,51.5487,-2.56819
BS32 8,51.5297,-2.55198
BS32 9,51.5365,-2.55917
BS34 5,51.5314,-2.58104
BS34 6,51.5313,-2.56092
BS34 7,51.5115,-2.57042
BS34 8,51.521,-2.55238
BS34 9,51.5335,-2.57065
BS35 1,51.6173,-2.52898
BS35 2,51.6059,-2.51772
BS35 3,51.5915,-2.52734
BS35 4,51.5732,-2.6214
BS35 5,51.5391,-2.62176
BS35 9,51.6071,-2.52502
BS36 1,51.5231,-2.50234
BS36 2,51.5281,-2.47712
BS36 9,51.5304,-2.50169
BS37 0,51.5395,-2.41472
BS37 4,51.536,-2.42065
BS37 5,51.5439,-2.42788
BS37 6,51.5363,-2.3986
BS37 7,51.5525,-2.41917
BS37 8,51.5246,-2.42518
BS37 9,51.553,-2.4596
BS38 7,,
BS39 4,51.3668,-2.54736
BS39 5,51.3272,-2.55524
BS39 6,51.3137,-2.51893
BS39 7,51.3053,-2.50101
BS40 5,51.3564,-2.75931
BS40 6,51.3095,-2.64916
BS40 7,51.3296,-2.71916
BS40 8,51.3632,-2.63932
BS40 9,51.3875,-2.69126
BS41 8,51.4018,-2.63194
BS41 9,51.4303,-2.66141
BS48 1,51.4349,-2.74494
BS48 2,51.4313,-2.76132
BS48 3,51.4134,-2.72996
BS48 4,51.4253,-2.76704
BS48 9,51.4325,-2.75852
BS49 4,51.3876,-2.81904
BS49 5,51.3714,-2.80967
BS77 1,51.4387,-2.60153
BS80 8,51.5035,-2.61308
BS98 1,51.4594,-2.58461
BS99 1,51.4583,-2.57453
BS99 2,51.4584,-2.57418
BS99 3,51.4584,-2.57418
BS99 5,51.4584,-2.57418
BS99 6,51.427,-2.62445
BS99 7,51.4583,-2.57487
BT1 1,54.601,-5.93071
BT1 2,54.602,-5.92811
BT1 3,54.6007,-5.9211
BT1 4,54.598,-5.92606
BT1 5,54.5972,-5.9301
BT1 6,54.5971,-5.93371
BT1 9,,
BT2 7,54.5928,-5.93309
BT2 8,54.5943,-5.92727
BT3 9,54.6186,-5.90488
BT4 1,54.6023,-5.88834
BT4 2,54.6079,-5.85919
BT4 3,54.5981,-5.85584
BT4 9,,
BT5 4,54.5965,-5.904
BT5 5,54.5926,-5.88837
BT5 6,54.5868,-5.86888
BT5 7,54.5811,-5.84367
BT5 9,,
BT6 0,54.573,-5.90316
BT6 8,54.5892,-5.90722
BT6 9,54.5788,-5.88784
BT7 1,54.5877,-5.92934
BT7 2,54.5871,-5.92063
BT7 3,54.5738,-5.92108
BT8 4,54.5534,-5.91209
BT8 6,54.5538,-5.90134
BT8 7,54.5516,-5.92103
BT8 8,54.5213,-5.8992
BT9 5,54.5678,-5.94349
BT9 6,54.5723,-5.95258
BT9 7,54.5779,-5.95471
BT10 0,54.5597,-5.98644
BT10 9,,
BT11 8,54.5807,-5.99321
BT11 9,54.5716,-6.00324
BT12 4,54.5977,-5.94493
BT12 5,54.5915,-5.94156
BT12 6,54.5858,-5.95873
BT12 7,54.596,-5.97292
BT13 1,54.6067,-5.94594
BT13 2,54.6012,-5.94992
BT13 3,54.6078,-5.97003
BT13 9,,
BT14 1,,
BT14 6,54.6184,-5.94843
BT14 7,54.616,-5.95991
BT14 8,54.6293,-5.98075
BT15 1,54.6091,-5.92638
BT15 2,54.6122,-5.93267
BT15 3,54.6216,-5.92882
BT15 4,54.6358,-5.92899
BT15 5,54.6291,-5.94146
BT16 0,54.5911,-5.79856
BT16 1,54.5925,-5.79579
BT16 2,54.5897,-5.80013
BT17 0,54.5595,-6.02693
BT17 9,54.5432,-6.007
BT18 0,54.6497,-5.80423
BT18 1,,
BT18 8,,
BT18 9,54.6338,-5.83772
BT19 1,54.6542,-5.70874
BT19 2,54.6507,-5.63566
BT19 6,54.6561,-5.62751
BT19 7,54.6412,-5.65273
BT20 3,54.658,-5.6823
BT20 4,54.6557,-5.6587
BT20 5,54.6639,-5.65327
BT20 9,54.6684,-5.655
BT21 0,54.6404,-5.54675
BT22 1,54.4377,-5.49187
BT22 2,54.5594,-5.53439
BT23 3,54.5985,-5.67702
BT23 4,54.5939,-5.7074
BT23 5,54.5421,-5.75539
BT23 6,54.4938,-5.74024
BT23 7,54.6082,-5.68103
BT23 8,54.5939,-5.67127
BT23 9,,
BT24 7,54.4588,-5.83086
BT24 8,54.394,-5.89499
BT25 1,54.4122,-6.15479
BT25 2,54.3702,-6.04944
BT26 6,54.4538,-6.06335
BT27 4,54.5238,-6.0345
BT27 5,54.5024,-6.02959
BT27 6,54.4746,-5.93937
BT28 1,54.5077,-6.057
BT28 2,54.5235,-6.12553
BT28 3,54.5321,-6.06832
BT28 9,,
BT29 4,54.6214,-6.19767
BT30 0,54.3398,-5.70883
BT30 6,54.3274,-5.70766
BT30 7,54.3049,-5.61099
BT30 8,54.2955,-5.79
BT30 9,54.3988,-5.71644
BT31 9,54.2768,-5.96876
BT32 3,54.3426,-6.27109
BT32 4,54.3546,-6.25841
BT32 5,54.2956,-6.18045
BT32 9,,
BT33 0,54.2231,-5.89092
BT34 1,54.2056,-6.31881
BT34 2,54.1726,-6.29569
BT34 3,54.1095,-6.23497
BT34 4,54.0823,-5.98603
BT34 5,54.2255,-6.12884
BT35 0,54.1702,-6.58707
BT35 5,,
BT35 6,54.2185,-6.36393
BT35 7,54.1875,-6.42078
BT35 8,54.1584,-6.3599
BT35 9,54.0979,-6.52813
BT36 4,54.68,-5.9939
BT36 5,54.6856,-5.96154
BT36 6,54.6824,-5.94154
BT36 7,54.6594,-5.94494
BT36 8,54.6842,-5.97229
BT36 9,54.6849,-5.88483
BT37 0,54.685,-5.90294
BT37 9,54.6645,-5.91585
BT38 0,,
BT38 7,54.7264,-5.79561
BT38 8,54.713,-5.83795
BT38 9,54.7537,-5.7551
BT39 0,54.7247,-6.06774
BT39 1,,
BT39 9,54.7574,-5.98745
BT40 1,54.856,-5.81695
BT40 2,54.86,-5.85269
BT40 3,54.818,-5.79178
BT40 9,,
BT41 1,54.7146,-6.19697
BT41 2,54.7365,-6.21403
BT41 3,54.7592,-6.38462
BT41 4,54.7113,-6.21021
BT41 9,54.7252,-6.20915
BT42 1,54.8713,-6.34453
BT42 2,54.8452,-6.31454
BT42 3,54.8222,-6.21233
BT42 4,54.8743,-6.20197
BT42 9,,
BT43 5,54.8736,-6.29598
BT43 6,54.8995,-6.26444
BT43 7,54.893,-6.23636
BT44 0,55.0269,-6.02291
BT44 8,54.8995,-6.48084
BT44 9,54.9953,-6.34466
BT45 5,54.7707,-6.65028
BT45 6,54.7422,-6.58902
BT45 7,54.7364,-6.71991
BT45 8,54.7986,-6.56002
BT45 9,,
BT46 5,54.8655,-6.66261
BT47 1,55.0017,-7.28954
BT47 2,54.9728,-7.32897
BT47 3,54.9919,-7.20487
BT47 4,54.9139,-7.01758
BT47 5,54.9945,-7.28673
BT47 6,55.006,-7.28872
BT48 0,55.0129,-7.34129
BT48 4,55.005,-7.32087
BT48 6,54.9937,-7.32408
BT48 7,55.0092,-7.32019
BT48 8,55.0317,-7.31415
BT48 9,54.9929,-7.34401
BT49 0,55.053,-6.92615
BT49 4,55.0515,-6.94908
BT49 9,55.0393,-6.99072
BT51 3,55.1234,-6.68109
BT51 4,55.102,-6.73182
BT51 5,54.9643,-6.63949
BT52 1,55.1274,-6.66116
BT52 2,55.1435,-6.6474
BT52 9,,
BT53 6,55.0811,-6.52297
BT53 7,55.0503,-6.51668
BT53 8,55.1196,-6.3975
BT53 9,55.072,-6.51777
BT54 6,55.2027,-6.25747
BT55 7,55.1795,-6.71013
BT56 8,55.1975,-6.65066
BT57 8,55.2033,-6.51864
BT58 1,,
BT58 2,,
BT60 1,54.3251,-6.57991
BT60 2,54.2633,-6.5712
BT60 3,54.2592,-6.71691
BT60 4,54.3317,-6.74677
BT61 0,54.3502,-6.65095
BT61 7,54.3517,-6.65527
BT61 8,54.3884,-6.62874
BT61 9,54.3611,-6.59343
BT62 1,54.4497,-6.49737
BT62 2,54.3527,-6.42718
BT62 3,54.4109,-6.45014
BT62 4,54.4179,-6.47623
BT63 5,54.428,-6.4113
BT63 6,54.3621,-6.34957
BT64 1,54.4507,-6.3933
BT64 2,54.4433,-6.38932
BT64 3,54.4472,-6.39725
BT64 9,54.4496,-6.38651
BT65 1,,
BT65 4,54.4452,-6.3763
BT65 5,54.4446,-6.36374
BT65 9,,
BT66 6,54.4737,-6.37182
BT66 7,54.4419,-6.29945
BT66 8,54.4545,-6.3394
BT67 0,54.4927,-6.24046
BT67 9,54.4748,-6.32522
BT68 4,54.3644,-6.84812
BT69 6,54.4201,-6.94939
BT70 1,54.4903,-6.80691
BT70 2,54.5226,-6.99111
BT70 3,54.54,-6.8464
BT70 9,,
BT71 4,54.541,-6.71344
BT71 5,54.5825,-6.63351
BT71 6,54.4976,-6.71846
BT71 7,54.4527,-6.73675
BT74 0,54.3562,-7.59399
BT74 4,54.3451,-7.59594
BT74 5,54.3472,-7.71813
BT74 6,54.348,-7.6284
BT74 7,54.344,-7.64615
BT74 8,54.3733,-7.76211
BT74 9,54.3066,-7.75168
BT75 0,54.3745,-7.31432
BT76 0,54.4204,-7.19209
BT77 0,54.4292,-7.12025
BT78 1,54.5774,-7.30101
BT78 2,54.4953,-7.30151
BT78 3,54.4916,-7.48159
BT78 4,54.6785,-7.42537
BT78 5,54.6089,-7.33971
BT78 9,54.612,-7.29724
BT79 0,54.5736,-7.22219
BT79 7,54.6284,-7.26181
BT79 8,54.7467,-7.1664
BT79 9,54.5876,-7.07838
BT80 0,54.6497,-6.57439
BT80 1,,
BT80 8,54.6395,-6.74124
BT80 9,54.6522,-6.81693
BT81 7,54.696,-7.61214
BT82 0,54.8673,-7.35034
BT82 1,54.8351,-7.45813
BT82 8,54.8182,-7.44903
BT82 9,54.7982,-7.48184
BT92 0,54.2472,-7.45329
BT92 1,54.2668,-7.76197
BT92 2,54.3013,-7.66068
BT92 3,54.2524,-7.667
BT92 4,54.2169,-7.65328
BT92 5,54.2391,-7.35504
BT92 6,54.1914,-7.30387
BT92 7,54.2474,-7.22273
BT92 8,54.1734,-7.38015
BT92 9,54.1798,-7.54723
BT93 0,54.5369,-7.62602
BT93 1,54.538,-7.69585
BT93 2,54.5093,-7.94654
BT93 3,54.4739,-8.05693
BT93 4,54.4096,-8.05894
BT93 5,54.3178,-7.89849
BT93 6,54.4168,-7.83465
BT93 7,54.4074,-7.74153
BT93 8,54.5421,-7.80933
BT94 1,54.4729,-7.6539
BT94 2,54.4175,-7.60473
BT94 3,54.3792,-7.46833
BT94 4,54.3099,-7.42802
BT94 5,54.3079,-7.53833
BT99 1,54.6027,-5.92249
CA1 1,54.8927,-2.92949
CA1 2,54.8888,-2.91561
CA1 3,54.8779,-2.89958
CA1 9,54.8921,-2.9421
CA2 4,54.875,-2.92772
CA2 5,54.8892,-2.94418
CA2 6,54.881,-2.96306
CA2 7,54.8922,-2.96764
CA2 8,54.8933,-2.93544
CA3 0,54.9171,-2.94057
CA3 8,54.8944,-2.93687
CA3 9,54.9074,-2.94236
CA4 0,54.8179,-2.86233
CA4 8,54.8889,-2.84683
CA4 9,54.8561,-2.75708
CA5 1,54.7514,-3.21226
CA5 2,54.7456,-3.34296
CA5 3,54.7719,-3.31285
CA5 4,54.8587,-3.36026
CA5 5,54.9112,-3.20466
CA5 6,54.8854,-3.04813
CA5 7,54.824,-2.98204
CA6 4,54.9394,-2.91629
CA6 5,55.0152,-2.99253
CA6 6,55.0211,-2.81848
CA6 7,54.9624,-2.54759
CA7 0,54.8396,-3.16272
CA7 1,54.7563,-3.21026
CA7 2,54.7455,-3.34115
CA7 3,54.7725,-3.31075
CA7 4,54.8584,-3.35534
CA7 5,54.9094,-3.20426
CA7 7,54.8531,-3.07424
CA7 8,54.7756,-3.08855
CA7 9,54.8241,-3.16115
CA8 0,54.9411,-2.72972
CA8 1,54.939,-2.7276
CA8 2,54.961,-2.67855
CA8 7,54.9634,-2.55238
CA8 9,54.8908,-2.75982
CA9 3,54.8013,-2.41742
CA10 1,54.6989,-2.63283
CA10 2,54.6184,-2.7403
CA10 3,54.5227,-2.63161
CA11 0,54.6349,-2.86887
CA11 1,54.6641,-2.75234
CA11 7,54.6649,-2.75307
CA11 8,54.6651,-2.74155
CA11 9,54.6958,-2.78592
CA12 4,54.6087,-3.12058
CA12 5,54.5961,-3.14822
CA12 9,54.6028,-3.12634
CA13 0,54.6624,-3.38988
CA13 3,54.6628,-3.36661
CA13 9,54.6585,-3.34357
CA14 1,54.6556,-3.51671
CA14 2,54.6429,-3.55444
CA14 3,54.6359,-3.55098
CA14 4,54.6177,-3.51775
CA14 5,54.6138,-3.55547
CA14 9,54.6461,-3.55414
CA15 6,54.7293,-3.47219
CA15 7,54.7071,-3.47166
CA15 8,54.6991,-3.50354
CA15 9,54.7052,-3.50318
CA16 6,54.574,-2.48469
CA17 4,54.4799,-2.35048
CA18 1,54.3546,-3.39051
CA19 1,54.387,-3.38613
CA20 1,54.41,-3.46341
CA21 2,54.4453,-3.51649
CA22 2,54.4804,-3.53241
CA22 9,54.4777,-3.52617
CA23 3,54.5141,-3.49364
CA24 3,54.5146,-3.54316
CA25 5,54.5219,-3.51945
CA26 3,54.5445,-3.48497
CA27 0,54.4909,-3.59276
CA28 0,54.5453,-3.58959
CA28 6,54.5569,-3.57507
CA28 7,54.5467,-3.58606
CA28 8,54.5377,-3.56582
CA28 9,54.5317,-3.5904
CA95 1,54.6448,-3.56641
CA99 1,54.8908,-2.94382
CB1 0,52.2079,0.119492
CB1 1,52.2059,0.131571
CB1 2,52.2023,0.136612
CB1 3,52.1994,0.150409
CB1 4,52.1859,0.158354
CB1 5,52.1856,0.22921
CB1 6,52.116,0.278446
CB1 7,52.1902,0.142974
CB1 8,52.1848,0.156478
CB1 9,52.1925,0.174263
CB2 0,52.1756,0.140917
CB2 1,52.2006,0.126702
CB2 2,52.1846,0.128081
CB2 3,52.2068,0.122135
CB2 4,52.1267,0.163605
CB2 5,52.1561,0.117593
CB2 6,52.1197,0.0640498
CB2 7,52.1917,0.120326
CB2 8,52.1871,0.129836
CB2 9,52.1714,0.11509
CB3 0,52.2202,0.100598
CB3 1,52.2189,0.0868007
CB3 6,52.2172,-0.0548963
